transaction_id,employee_id,transaction_type,amount,payment_mode,bank_name,account_number,transaction_date,transaction_status
1603,544,Salary,129207,UPI,Axis Bank,JLQY7854431640504,2025-12-12,Success
1604,544,Salary,72419,Bank Transfer,HDFC Bank,SAPN5471833601332,2026-01-14,Pending
1605,545,Salary,55567,Bank Transfer,Union Bank of India,JQWQ3260217051558,2023-10-06,Failed
1606,545,Claim_Payout,19092,Cash,,,2026-01-04,Pending
1607,545,Salary,90583,Bank Transfer,ICICI Bank,NAMX2648499048768,2025-05-01,Pending
1608,545,Claim_Payout,110286,Cash,,,2024-10-30,Pending
1609,546,Claim_Payout,100317,UPI,DCB Bank,BQZJ6584054806059,2025-06-04,Pending
1610,546,Reimbursement,105300,Cash,,,2024-06-21,Pending
1611,546,Reimbursement,105687,UPI,City Union Bank,HDRW8749751508694,2024-03-28,Pending
1612,547,Salary,131161,UPI,Canara Bank,IKTD2260328688302,2023-05-08,Success
1613,547,Salary,102523,UPI,South Indian Bank,XSCL5014977012453,2024-11-25,Success
1614,547,Salary,67802,UPI,Indian Bank,TJJW1278482987798,2023-04-13,Pending
1615,548,Claim_Payout,10484,Cash,,,2023-09-07,Success
1616,548,Claim_Payout,17148,Bank Transfer,Bank of India,RNQF1010829932305,2025-12-06,Pending
1617,549,Reimbursement,36015,UPI,CSB Bank,MTOE5972641466538,2023-11-30,Pending
1618,549,Salary,30096,Cash,,,2025-04-09,Failed
1619,550,Reimbursement,112935,UPI,UCO Bank,SXKY1718866936804,2024-04-09,Failed
1620,550,Salary,16575,Cash,,,2025-12-28,Success
1621,550,Claim_Payout,126673,Cash,,,2023-12-12,Success
1622,550,Claim_Payout,117667,Bank Transfer,Central Bank of India,LPZZ1326061284910,2024-12-20,Failed
1623,551,Salary,68056,Cash,,,2025-01-03,Failed
1624,551,Reimbursement,75929,UPI,IndusInd Bank,JWWT6644371399915,2023-02-10,Success
1625,552,Salary,133819,Cash,,,2025-04-29,Success
1626,552,Reimbursement,11901,Bank Transfer,IndusInd Bank,NUWW9515488967891,2023-04-09,Failed
1627,552,Salary,143190,Cash,,,2023-10-26,Pending
1628,553,Reimbursement,52359,Bank Transfer,Dhanlaxmi Bank,OFDJ3284155292615,2023-11-09,Success
1629,553,Reimbursement,88916,Bank Transfer,UCO Bank,TVJT0528579314565,2023-01-24,Pending
1630,553,Claim_Payout,113009,UPI,City Union Bank,HTNI1502427211844,2024-08-06,Failed
1631,553,Salary,132171,Cash,,,2024-01-23,Pending
1632,554,Salary,111039,Cash,,,2023-08-13,Pending
1633,554,Salary,46243,Bank Transfer,Central Bank of India,VCMH5458665277154,2024-06-19,Failed
1634,555,Reimbursement,39160,UPI,State Bank of India,OQJE2377703226708,2025-08-25,Failed
1635,555,Claim_Payout,134601,UPI,Canara Bank,CICB4752550665637,2023-02-20,Pending
1636,556,Reimbursement,118807,UPI,DCB Bank,UVDB5091308081544,2023-11-07,Success
1637,556,Salary,116148,Cash,,,2025-09-23,Success
1638,557,Reimbursement,131698,Cash,,,2024-09-29,Failed
1639,557,Claim_Payout,54684,UPI,Bank of Maharashtra,AVCN4572902760765,2025-05-23,Pending
1640,558,Reimbursement,75047,Bank Transfer,ICICI Bank,QWPA1191497373392,2025-01-05,Pending
1641,558,Claim_Payout,107740,Cash,,,2023-07-29,Failed
1642,558,Claim_Payout,56774,UPI,City Union Bank,BJMV7208882045975,2023-11-20,Failed
1643,559,Claim_Payout,115601,Cash,,,2025-09-04,Failed
1644,559,Claim_Payout,41200,UPI,IDFC First Bank,IWYL9115707174906,2025-06-02,Pending
1645,560,Claim_Payout,91138,Cash,,,2025-09-04,Failed
1646,560,Reimbursement,126504,Bank Transfer,RBL Bank,DTKA6445855486566,2024-12-10,Pending
1647,561,Reimbursement,60137,Bank Transfer,Bank of Baroda,OPAM8238778710908,2025-11-13,Pending
1648,561,Reimbursement,72515,Cash,,,2026-01-12,Failed
1649,561,Claim_Payout,11088,Bank Transfer,IndusInd Bank,UKSY0433810837435,2025-02-15,Success
1650,561,Salary,74116,UPI,Indian Overseas Bank,NVEQ7459547098610,2023-03-05,Pending
1651,562,Claim_Payout,121275,UPI,ICICI Bank,SPMU8410087532242,2024-09-26,Success
1652,562,Reimbursement,141509,UPI,Jammu & Kashmir Bank,UIHR6330280621468,2025-08-16,Pending
1653,562,Claim_Payout,38117,Bank Transfer,HDFC Bank,EELW2373299893335,2025-05-02,Success
1654,562,Reimbursement,79597,Bank Transfer,Kotak Mahindra Bank,GXIU0160102520482,2024-10-05,Pending
1655,563,Salary,69676,UPI,IDBI Bank,JBIE5676461680929,2023-09-29,Pending
1656,563,Claim_Payout,65476,Bank Transfer,Indian Bank,NJIE9258691003411,2023-06-13,Success
1657,563,Salary,86559,UPI,Nainital Bank,CNGM0669460938818,2025-12-05,Failed
1658,563,Claim_Payout,65657,UPI,HDFC Bank,XFCU5668272572924,2023-04-16,Pending
1659,564,Salary,62805,UPI,Yes Bank,OXSJ7285703871853,2024-07-28,Pending
1660,564,Salary,114595,Cash,,,2025-03-15,Pending
1661,564,Claim_Payout,139312,UPI,City Union Bank,YIMV3578717873065,2025-10-30,Pending
1662,565,Salary,75280,UPI,Federal Bank,PSEA5527482313221,2025-06-02,Failed
1663,565,Reimbursement,47236,Bank Transfer,Punjab National Bank,CIHL9030921740146,2025-04-11,Success
1664,565,Salary,62462,Bank Transfer,IDFC First Bank,TWXF9926794571914,2023-09-30,Failed
1665,566,Reimbursement,73919,UPI,ICICI Bank,NIDJ5814216683968,2025-08-04,Success
1666,566,Claim_Payout,90340,Cash,,,2025-11-26,Success
1667,566,Reimbursement,115499,Bank Transfer,Canara Bank,ZOIL4684389326674,2024-05-03,Failed
1668,567,Claim_Payout,111644,Bank Transfer,Nainital Bank,GCVF3915754199280,2023-07-08,Success
1669,567,Reimbursement,134398,Cash,,,2025-10-04,Success
1670,568,Claim_Payout,12979,Cash,,,2024-08-29,Success
1671,568,Reimbursement,136493,UPI,Union Bank of India,GUYA5256857387079,2023-05-28,Success
1672,568,Claim_Payout,67676,Cash,,,2025-05-16,Failed
1673,568,Reimbursement,31373,UPI,Indian Bank,ASGV1564350771938,2024-12-23,Success
1674,569,Claim_Payout,75244,UPI,South Indian Bank,DXFV1440687585677,2023-08-15,Failed
1675,569,Salary,26284,Cash,,,2025-04-10,Success
1676,569,Claim_Payout,122062,Bank Transfer,Axis Bank,EOKA2656068704447,2024-11-21,Pending
1677,570,Reimbursement,53697,Cash,,,2024-11-02,Pending
1678,570,Reimbursement,65037,Cash,,,2025-04-28,Success
1679,570,Claim_Payout,108249,UPI,IndusInd Bank,AZXP0761105699401,2025-05-14,Failed
1680,570,Reimbursement,141396,Cash,,,2023-02-18,Success
1681,571,Salary,40918,Bank Transfer,Bank of Baroda,AKVS9364326048995,2023-11-04,Success
1682,571,Reimbursement,122162,Cash,,,2025-04-08,Failed
1683,572,Reimbursement,44204,Bank Transfer,RBL Bank,FQVA7962546690262,2024-11-26,Success
1684,572,Claim_Payout,96364,Cash,,,2023-12-18,Success
1685,573,Salary,133332,Bank Transfer,DCB Bank,MVFI9651892588887,2025-07-11,Failed
1686,573,Salary,88823,UPI,Jammu & Kashmir Bank,VNMI8550182982180,2023-06-13,Failed
1687,573,Salary,16674,UPI,DCB Bank,YLSX3099459259336,2024-10-25,Success
1688,573,Claim_Payout,31663,UPI,IDBI Bank,NZME7874533961235,2024-02-28,Success
1689,574,Salary,68688,Bank Transfer,CSB Bank,LGTI7575755489992,2024-12-08,Success
1690,574,Claim_Payout,79480,Bank Transfer,Federal Bank,BETX3506792000840,2025-10-24,Success
1691,575,Reimbursement,96117,UPI,Bank of Maharashtra,HRIE0411588766082,2023-02-05,Pending
1692,575,Claim_Payout,20692,UPI,Bank of Baroda,XWRX3163363581573,2023-05-03,Success
1693,576,Claim_Payout,26049,Cash,,,2025-01-31,Success
1694,576,Claim_Payout,86474,UPI,Canara Bank,LLZX6980332931731,2023-06-16,Failed
1695,576,Claim_Payout,31756,Bank Transfer,Punjab National Bank,LGXC2336677673119,2025-08-27,Failed
1696,576,Claim_Payout,124077,UPI,Indian Overseas Bank,USHQ8581542080675,2023-11-10,Failed
1697,577,Claim_Payout,121580,Bank Transfer,Karur Vysya Bank,CCDI9496028727050,2023-07-07,Success
1698,577,Reimbursement,131591,UPI,Axis Bank,XBUO4849424732979,2024-11-27,Pending
1699,577,Claim_Payout,34890,UPI,Tamilnad Mercantile Bank,FCAN8408719742193,2023-05-15,Pending
1700,578,Salary,132202,Bank Transfer,Karur Vysya Bank,DDKT5147592460379,2023-04-18,Failed
1701,578,Salary,120255,UPI,Indian Bank,UUQB2453256984235,2025-01-10,Pending
1702,578,Salary,141121,Cash,,,2023-11-05,Failed
1703,578,Claim_Payout,49763,Bank Transfer,Bank of Maharashtra,SMRO6166193232570,2024-05-20,Failed
1704,579,Claim_Payout,142889,Bank Transfer,Dhanlaxmi Bank,QHHS9078609422051,2025-02-26,Pending
1705,579,Salary,133645,UPI,South Indian Bank,KQYG8042240855882,2024-07-30,Success
1706,580,Salary,75878,UPI,Bank of Maharashtra,FUGE3792376499991,2023-09-13,Success
1707,580,Reimbursement,115280,Bank Transfer,DCB Bank,FEWC6024449664523,2024-08-05,Success
1708,581,Reimbursement,107830,Bank Transfer,City Union Bank,CXAS9557704933228,2024-09-02,Pending
1709,581,Reimbursement,107868,Bank Transfer,Axis Bank,XATL5607336012771,2025-11-26,Failed
1710,581,Claim_Payout,122089,Bank Transfer,UCO Bank,AVLQ7823890540604,2023-11-02,Pending
1711,581,Claim_Payout,81100,Bank Transfer,Bank of Baroda,GZUV7236385908334,2024-12-09,Pending
1712,582,Claim_Payout,129733,Cash,,,2025-10-17,Pending
1713,582,Claim_Payout,82685,UPI,South Indian Bank,GYGJ0735003389893,2024-05-06,Failed
1714,582,Salary,101260,Cash,,,2024-09-23,Pending
1715,583,Salary,20552,UPI,Punjab National Bank,DXWI4757175871270,2023-12-31,Success
1716,583,Claim_Payout,68334,UPI,Kotak Mahindra Bank,LFHK0999183753772,2024-06-22,Success
1717,584,Claim_Payout,124421,Cash,,,2023-11-24,Failed
1718,584,Claim_Payout,40225,UPI,City Union Bank,AVHK9194945905757,2024-09-04,Failed
1719,584,Reimbursement,21544,Cash,,,2023-04-29,Failed
1720,585,Claim_Payout,61412,UPI,State Bank of India,EPFF9028376898413,2025-05-17,Failed
1721,585,Salary,149675,UPI,City Union Bank,VQGF1734339424281,2025-11-03,Pending
1722,585,Reimbursement,63211,UPI,City Union Bank,JWTW8953349057864,2023-04-12,Pending
1723,585,Salary,70643,Cash,,,2023-02-08,Failed
1724,586,Claim_Payout,20648,UPI,Bank of India,GAOB3413380993103,2023-01-29,Pending
1725,586,Reimbursement,95948,Bank Transfer,Kotak Mahindra Bank,TWLM5722090719495,2025-01-08,Success
1726,586,Salary,104349,UPI,Punjab and Sind Bank,KJKC4210846546810,2025-05-01,Pending
1727,587,Reimbursement,140182,Bank Transfer,Dhanlaxmi Bank,VVAF4224008684115,2025-12-25,Failed
1728,587,Reimbursement,128388,UPI,Nainital Bank,CFUM2734212333174,2024-07-27,Failed
1729,587,Salary,10455,Bank Transfer,Nainital Bank,OUNL6846358487806,2025-01-02,Pending
1730,588,Claim_Payout,16284,Cash,,,2025-10-30,Pending
1731,588,Reimbursement,95302,UPI,Punjab National Bank,FOPR4814163362455,2024-01-03,Success
1732,588,Claim_Payout,112967,Bank Transfer,City Union Bank,CEOG8963468210155,2025-08-02,Pending
1733,588,Reimbursement,15514,Bank Transfer,Tamilnad Mercantile Bank,QRAW1035546974543,2023-06-18,Success
1734,589,Claim_Payout,114624,Bank Transfer,UCO Bank,DGDG2025913372830,2024-01-05,Pending
1735,589,Reimbursement,66302,Cash,,,2025-03-19,Failed
1736,589,Reimbursement,63006,Bank Transfer,Bandhan Bank,ZLXL4519107797875,2025-02-26,Success
1737,589,Salary,64593,Bank Transfer,Tamilnad Mercantile Bank,TZSH7484305672247,2025-09-27,Pending
1738,590,Reimbursement,138729,UPI,Jammu & Kashmir Bank,DIXU0168695671945,2023-03-09,Success
1739,590,Reimbursement,23096,UPI,IDBI Bank,OYMZ6178905850477,2025-09-27,Failed
1740,590,Salary,19167,Cash,,,2025-12-05,Success
1741,591,Reimbursement,142851,Cash,,,2024-04-27,Pending
1742,591,Claim_Payout,133640,Cash,,,2025-10-08,Failed
1743,592,Reimbursement,147885,Bank Transfer,IndusInd Bank,XLMG2854775245836,2025-09-29,Success
1744,592,Claim_Payout,147869,UPI,Yes Bank,MVDM7125709073969,2025-06-09,Success
1745,592,Reimbursement,34807,Cash,,,2025-08-22,Pending
1746,592,Reimbursement,92142,Bank Transfer,Nainital Bank,EVND5489053165913,2023-03-25,Success
1747,593,Claim_Payout,111223,Cash,,,2025-03-04,Failed
1748,593,Salary,67595,UPI,Punjab and Sind Bank,KNZA2081331689344,2024-10-20,Pending
1749,593,Claim_Payout,62787,UPI,RBL Bank,QDMI4563336001620,2023-07-25,Success
1750,593,Claim_Payout,40711,Bank Transfer,Punjab and Sind Bank,VPOU6368559099570,2024-01-27,Pending
1751,594,Claim_Payout,26329,Bank Transfer,Yes Bank,DCRP7305113846610,2024-04-11,Failed
1752,594,Reimbursement,114640,Bank Transfer,State Bank of India,EWBB0776235118978,2025-05-31,Failed
1753,594,Claim_Payout,54788,Cash,,,2024-04-27,Failed
1754,595,Salary,91825,Cash,,,2025-11-04,Pending
1755,595,Salary,68874,UPI,Karur Vysya Bank,KVGP0204963236267,2023-12-10,Success
1756,596,Salary,76282,UPI,Canara Bank,GVQO2231616343658,2025-02-09,Success
1757,596,Salary,68074,Bank Transfer,Nainital Bank,TIUA8561897887021,2025-06-09,Success
1758,597,Claim_Payout,19781,UPI,HDFC Bank,XJWP4362309880041,2023-04-02,Success
1759,597,Claim_Payout,116061,Cash,,,2025-04-17,Failed
1760,597,Claim_Payout,81060,Cash,,,2023-09-14,Pending
1761,598,Salary,145400,Bank Transfer,DCB Bank,MQTK4890825487264,2025-10-01,Failed
1762,598,Reimbursement,15216,UPI,South Indian Bank,WXTS6882094315327,2025-07-23,Pending
1763,598,Reimbursement,89963,UPI,IndusInd Bank,VYXT9390276600579,2025-02-25,Success
1764,598,Reimbursement,53981,Bank Transfer,Punjab and Sind Bank,CRGE3291792404447,2025-06-28,Pending
1765,599,Reimbursement,81722,UPI,IndusInd Bank,VVKK9723231228986,2024-12-10,Pending
1766,599,Reimbursement,124298,Cash,,,2024-02-28,Pending
1767,600,Claim_Payout,80113,UPI,South Indian Bank,MFHP5756680255411,2024-08-19,Pending
1768,600,Salary,120180,Bank Transfer,Bank of India,XBRE1289324120916,2025-05-08,Failed
1769,600,Reimbursement,14031,UPI,Karnataka Bank,YFLK2440307223924,2024-08-17,Success
1770,600,Reimbursement,27887,UPI,Punjab and Sind Bank,OYSO8549587754216,2023-07-28,Pending
1771,601,Reimbursement,114485,Bank Transfer,IDFC First Bank,RQGZ0182954708563,2023-03-14,Success
1772,601,Reimbursement,136637,UPI,HDFC Bank,GWDT8606854333743,2024-05-27,Failed
1773,602,Salary,21238,Cash,,,2023-03-23,Success
1774,602,Claim_Payout,135731,Bank Transfer,RBL Bank,PCYC0890544039222,2025-04-18,Pending
1775,602,Salary,14949,Bank Transfer,IDBI Bank,YLTO0550117650709,2023-03-25,Failed
1776,603,Reimbursement,10718,Cash,,,2025-05-31,Failed
1777,603,Claim_Payout,78207,Cash,,,2025-10-27,Success
1778,604,Salary,46347,UPI,IndusInd Bank,APMO9112087350662,2025-11-03,Pending
1779,604,Claim_Payout,127272,UPI,Jammu & Kashmir Bank,MSXV0632775112000,2025-12-07,Failed
1780,604,Reimbursement,109375,Bank Transfer,Indian Overseas Bank,BFYL4952125483436,2024-04-08,Success
1781,605,Salary,79612,Cash,,,2024-11-23,Failed
1782,605,Reimbursement,131164,UPI,Tamilnad Mercantile Bank,AOQP8316026078356,2025-05-28,Failed
1783,605,Claim_Payout,45925,UPI,Yes Bank,CFIX2170873720412,2025-09-29,Pending
1784,605,Reimbursement,111724,Bank Transfer,Punjab National Bank,GSME4888105026201,2025-01-19,Failed
1785,606,Salary,23088,Bank Transfer,Punjab National Bank,SVFB1669044052637,2025-04-05,Pending
1786,606,Reimbursement,16224,UPI,IndusInd Bank,ECXT9189043065768,2024-02-27,Success
1787,607,Claim_Payout,21518,UPI,IDBI Bank,YAOA8202665280162,2023-08-15,Failed
1788,607,Reimbursement,60785,UPI,HDFC Bank,ZAYA0574517841218,2024-07-07,Pending
1789,607,Claim_Payout,116534,Bank Transfer,Karur Vysya Bank,JCAB7044457431319,2023-11-14,Success
1790,607,Reimbursement,66899,Cash,,,2025-11-30,Pending
1791,608,Claim_Payout,145195,UPI,Bandhan Bank,MEFV6470614294415,2024-08-07,Failed
1792,608,Claim_Payout,82512,Bank Transfer,Nainital Bank,CIMC0451384466274,2025-02-13,Pending
1793,608,Claim_Payout,35130,Bank Transfer,Punjab and Sind Bank,RPPP5932863133491,2025-08-01,Success
1794,609,Salary,21100,Bank Transfer,Bandhan Bank,CARX5660228681552,2024-12-04,Pending
1795,609,Claim_Payout,133156,UPI,Canara Bank,OQYK8163583922501,2024-10-25,Failed
1796,609,Claim_Payout,64693,UPI,South Indian Bank,EMOC0271743366593,2025-04-05,Pending
1797,609,Reimbursement,128885,UPI,ICICI Bank,VEFM5982946309769,2023-02-12,Failed
1798,610,Salary,149920,UPI,City Union Bank,UNJQ3332083963511,2024-01-21,Success
1799,610,Salary,118952,Bank Transfer,Central Bank of India,JQEJ0695464725637,2023-07-03,Pending
1800,610,Reimbursement,15454,UPI,South Indian Bank,WFFK2734459638457,2025-05-27,Failed
1801,611,Claim_Payout,91836,Bank Transfer,Canara Bank,EMCI6741848254875,2025-04-04,Success
1802,611,Claim_Payout,143487,UPI,IndusInd Bank,NSJL6778101701834,2025-02-26,Success
1803,611,Reimbursement,137611,Bank Transfer,Punjab and Sind Bank,WVWZ2291431766877,2024-10-28,Success
1804,611,Salary,30250,Bank Transfer,Yes Bank,ZLBP4648186360314,2026-01-17,Failed
1805,612,Salary,101054,UPI,Punjab National Bank,WCAL4781155485264,2024-03-20,Success
1806,612,Reimbursement,124190,UPI,City Union Bank,VHOP4708953844110,2026-01-20,Pending
1807,612,Salary,109410,UPI,Union Bank of India,TUWO3212453797292,2023-12-18,Success
1808,612,Salary,17663,Cash,,,2024-04-19,Pending
1809,613,Claim_Payout,123800,UPI,Yes Bank,PGQA7593609550424,2024-10-21,Pending
1810,613,Reimbursement,92862,UPI,Kotak Mahindra Bank,UFYR9319459090914,2024-06-13,Success
1811,613,Claim_Payout,52801,Bank Transfer,Yes Bank,NSBC2278762470957,2025-09-16,Success
1812,613,Reimbursement,86063,Bank Transfer,South Indian Bank,HPPC2040924335424,2025-02-08,Failed
1813,614,Salary,137759,Bank Transfer,Nainital Bank,EQWB9594282538635,2025-12-21,Failed
1814,614,Claim_Payout,132819,Bank Transfer,IndusInd Bank,BZTH4407343728977,2024-09-06,Failed
1815,614,Salary,127680,Bank Transfer,RBL Bank,MNMQ1785410537572,2025-12-01,Pending
1816,615,Reimbursement,91494,Bank Transfer,Punjab National Bank,QZVH3041057147042,2026-01-18,Pending
1817,615,Salary,93317,UPI,Tamilnad Mercantile Bank,FFXN5127512607714,2025-09-29,Success
1818,616,Reimbursement,73547,UPI,Yes Bank,IMIO6429329238279,2025-09-12,Success
1819,616,Claim_Payout,36855,UPI,IDBI Bank,EJEH4697331367957,2023-04-21,Pending
1820,616,Claim_Payout,82992,Bank Transfer,City Union Bank,SPQS7226311252739,2023-08-24,Failed
1821,616,Salary,13381,Cash,,,2023-08-15,Success
1822,617,Reimbursement,125402,Cash,,,2024-05-03,Pending
1823,617,Salary,120437,Bank Transfer,RBL Bank,KHUW8461313874240,2025-09-01,Failed
1824,617,Reimbursement,100730,Cash,,,2025-01-21,Success
1825,617,Reimbursement,11032,Bank Transfer,Nainital Bank,NWDG2978939952624,2025-06-05,Failed
1826,618,Salary,145686,UPI,HDFC Bank,ZEQK4735918609505,2023-09-09,Failed
1827,618,Salary,48241,Bank Transfer,IDBI Bank,ICGC1283582142323,2023-11-19,Success
1828,618,Salary,74647,Bank Transfer,DCB Bank,VMGU4349322306396,2025-01-13,Failed
1829,618,Claim_Payout,139130,Bank Transfer,Bandhan Bank,DFWW8794252444250,2023-12-21,Pending
1830,619,Claim_Payout,72134,UPI,RBL Bank,JMKO6691935671400,2024-05-04,Success
1831,619,Reimbursement,108186,UPI,Punjab and Sind Bank,KTBU7572578899699,2024-09-14,Failed
1832,620,Reimbursement,121404,UPI,IDFC First Bank,KXDS5105961560516,2025-07-12,Failed
1833,620,Claim_Payout,85820,Cash,,,2024-08-11,Failed
1834,620,Claim_Payout,43554,UPI,Bank of Maharashtra,MGZF5483713630241,2024-07-06,Failed
1835,621,Reimbursement,56743,Bank Transfer,Punjab National Bank,GIJO8217299297678,2025-10-20,Success
1836,621,Salary,134702,UPI,Union Bank of India,WJFW1295856927875,2025-08-28,Failed
1837,621,Reimbursement,96710,Bank Transfer,Nainital Bank,EINL6134811778096,2023-06-12,Pending
1838,621,Salary,100060,Bank Transfer,Kotak Mahindra Bank,JNXZ6199792604634,2025-05-12,Failed
1839,622,Salary,25591,Cash,,,2024-11-23,Failed
1840,622,Reimbursement,30889,UPI,Bank of Maharashtra,AGQA2822158149892,2025-11-15,Success
1841,623,Salary,113314,UPI,Tamilnad Mercantile Bank,PNYW4849319635631,2024-03-25,Success
1842,623,Claim_Payout,20473,UPI,Nainital Bank,EYPJ4332538065966,2025-02-04,Failed
1843,624,Claim_Payout,146906,UPI,Bank of Maharashtra,HJQZ3490903973831,2025-12-25,Pending
1844,624,Salary,121104,Bank Transfer,Punjab and Sind Bank,ZVVC8228613808863,2023-03-29,Success
1845,624,Reimbursement,29445,Bank Transfer,Axis Bank,DOTK9257480568909,2025-09-20,Failed
1846,624,Claim_Payout,81003,Cash,,,2025-10-22,Failed
1847,625,Claim_Payout,30588,Cash,,,2025-01-09,Pending
1848,625,Salary,123884,Bank Transfer,Karur Vysya Bank,JLZA6857078974866,2023-10-21,Failed
1849,625,Claim_Payout,120495,UPI,Bank of Maharashtra,RXVV5620220323991,2024-05-20,Failed
1850,625,Salary,58897,UPI,Kotak Mahindra Bank,CHJD7579769513093,2023-08-13,Failed
1851,626,Claim_Payout,18597,Cash,,,2025-03-28,Success
1852,626,Claim_Payout,140259,UPI,Axis Bank,ODVI5167142155069,2023-03-28,Pending
1853,626,Reimbursement,116161,Bank Transfer,State Bank of India,IBAH7678858320530,2024-09-18,Pending
1854,626,Claim_Payout,116342,UPI,Indian Bank,RMDE5978883461654,2026-01-20,Failed
1855,627,Claim_Payout,122430,UPI,State Bank of India,BMYR4634402843579,2024-09-10,Pending
1856,627,Salary,99216,Cash,,,2025-06-03,Pending
1857,627,Salary,43525,Cash,,,2025-03-06,Pending
1858,628,Reimbursement,77591,Bank Transfer,Union Bank of India,ZLSV4577743379133,2025-02-01,Pending
1859,628,Claim_Payout,108705,Cash,,,2023-10-03,Failed
1860,629,Salary,23079,UPI,IndusInd Bank,OMHN5576424700731,2025-07-04,Success
1861,629,Claim_Payout,64975,Bank Transfer,Union Bank of India,SRRF3367284538191,2024-09-24,Pending
1862,630,Claim_Payout,66955,Bank Transfer,ICICI Bank,FGOI0794260034694,2023-03-22,Failed
1863,630,Reimbursement,23703,UPI,State Bank of India,HOFQ4848294399946,2025-07-04,Pending
1864,630,Salary,11309,Cash,,,2024-07-17,Pending
1865,631,Claim_Payout,61737,UPI,Karnataka Bank,ZVUO4462740868159,2025-07-12,Pending
1866,631,Salary,47853,Cash,,,2023-06-21,Pending
1867,632,Salary,130966,Cash,,,2025-08-18,Failed
1868,632,Reimbursement,106793,UPI,Indian Overseas Bank,IVNA2670622719224,2024-04-21,Success
1869,632,Salary,78841,UPI,Punjab and Sind Bank,RMWN4124662602339,2025-02-08,Success
1870,633,Salary,91611,Cash,,,2024-07-10,Success
1871,633,Salary,113791,Bank Transfer,Bandhan Bank,TXGT3962843377821,2025-04-21,Success
1872,634,Claim_Payout,13690,Cash,,,2023-12-27,Pending
1873,634,Claim_Payout,47878,Bank Transfer,Dhanlaxmi Bank,ZBES0150797331469,2023-04-18,Success
1874,634,Claim_Payout,22516,Bank Transfer,CSB Bank,XPRB5956000352211,2024-05-26,Failed
1875,634,Reimbursement,35781,Cash,,,2023-02-05,Pending
1876,635,Claim_Payout,80309,UPI,City Union Bank,CGNI5936681385329,2025-12-08,Pending
1877,635,Salary,49300,UPI,City Union Bank,JJHZ3792889209545,2024-06-19,Failed
1878,636,Claim_Payout,44845,Cash,,,2024-04-08,Failed
1879,636,Reimbursement,79521,UPI,Indian Bank,DJXU0873356489430,2025-05-27,Success
1880,636,Claim_Payout,12818,UPI,Indian Bank,NWQM7497673595407,2023-05-19,Pending
1881,637,Claim_Payout,93013,Cash,,,2025-04-25,Failed
1882,637,Salary,148947,Cash,,,2023-07-06,Success
1883,638,Reimbursement,98639,UPI,CSB Bank,NIHI6179029194502,2023-07-15,Pending
1884,638,Claim_Payout,33050,Cash,,,2025-02-20,Pending
1885,639,Reimbursement,30783,UPI,CSB Bank,OUPJ8575549123353,2024-02-18,Success
1886,639,Salary,108118,Bank Transfer,City Union Bank,EKHQ1107514939257,2023-07-30,Success
1887,639,Reimbursement,13793,UPI,South Indian Bank,QKLL0990274927853,2025-01-02,Failed
1888,639,Claim_Payout,75531,Cash,,,2024-09-11,Success
1889,640,Reimbursement,44505,UPI,Jammu & Kashmir Bank,QHEF6947535353324,2025-09-04,Success
1890,640,Reimbursement,34832,Bank Transfer,UCO Bank,TSYL6343033665570,2025-09-17,Pending
1891,640,Salary,74957,Cash,,,2024-06-11,Pending
1892,640,Claim_Payout,146170,UPI,Tamilnad Mercantile Bank,OLLB5412707092527,2023-12-26,Failed
1893,641,Salary,124715,UPI,Federal Bank,CDMQ4483500258408,2024-06-14,Failed
1894,641,Reimbursement,146245,Cash,,,2024-10-31,Failed
1895,642,Salary,33912,Cash,,,2024-07-06,Failed
1896,642,Salary,109685,UPI,Indian Overseas Bank,VAQX9745372965614,2025-08-11,Success
1897,642,Salary,125475,Cash,,,2024-12-31,Failed
1898,642,Claim_Payout,18227,Bank Transfer,UCO Bank,ENBO9415639083340,2026-01-03,Failed
1899,643,Claim_Payout,67839,UPI,IndusInd Bank,IEKN8667712538500,2026-01-08,Failed
1900,643,Reimbursement,108063,UPI,IDBI Bank,LOTD4772774447518,2024-07-17,Success
1901,643,Claim_Payout,106064,Bank Transfer,Central Bank of India,RAKU1304371191710,2024-05-19,Pending
1902,644,Salary,104163,Bank Transfer,Federal Bank,BNAQ3158206737198,2024-10-02,Failed
1903,644,Reimbursement,26898,Cash,,,2024-07-21,Failed
1904,645,Reimbursement,38906,Cash,,,2025-08-08,Success
1905,645,Reimbursement,64392,UPI,South Indian Bank,PKFZ9623258295231,2024-02-06,Pending
1906,646,Salary,26814,Bank Transfer,Nainital Bank,KPQG3130075691195,2024-06-05,Pending
1907,646,Claim_Payout,125369,Cash,,,2025-04-21,Success
1908,647,Reimbursement,131842,Bank Transfer,CSB Bank,KAUF6366590437312,2025-09-03,Pending
1909,647,Reimbursement,98540,UPI,ICICI Bank,VEHM3195866035246,2023-10-21,Success
1910,647,Salary,106409,Bank Transfer,CSB Bank,JWNO4814745539443,2025-01-09,Pending
1911,647,Salary,67079,Bank Transfer,CSB Bank,TSCH8232788615622,2023-01-31,Failed
1912,648,Reimbursement,34195,UPI,CSB Bank,JDUP2178889720335,2024-01-04,Failed
1913,648,Claim_Payout,142404,Cash,,,2023-05-04,Pending
1914,648,Salary,124886,UPI,ICICI Bank,OALN6186741086497,2024-07-01,Success
